#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
CBDDTY010000342.1	1	38000	109	12485	32.8553	0.473132	30.4	15.1
CBDDTY010000343.1	1	37800	53	5660	14.9735	0.245397	30.6	13.3
CBDDTY010000344.1	1	37800	2	296	0.783069	0.00915344	24.1	0
CBDDTY010000345.1	1	38000	25	3492	9.18947	0.111368	29.2	5.72
CBDDTY010000346.1	1	38000	15	2385	6.27632	0.0691579	27.2	8.93
CBDDTY010000347.1	1	38000	47	7879	20.7342	0.232947	30.2	36.3
CBDDTY010000348.1	1	38000	44	4332	11.4	0.193947	30.6	10.3
CBDDTY010000349.1	1	38000	149	17594	46.3	0.779816	30.2	35.3
CBDDTY010000350.1	1	38000	53	6500	17.1053	0.242684	29.2	9.74
CBDDTY010000351.1	1	38000	68	8579	22.5763	0.314342	29.3	18.7
CBDDTY010000352.1	1	38000	12	1374	3.61579	0.0394211	27	9.75
CBDDTY010000353.1	1	38000	32	3193	8.40263	0.181211	29.4	17.1
CBDDTY010000354.1	1	38000	133	13610	35.8158	0.618974	30.2	23
CBDDTY010000355.1	1	37800	52	8209	21.7169	0.273466	29.9	41.9
CBDDTY010000356.1	1	38000	98	9502	25.0053	0.439132	29.9	12.9
CBDDTY010000357.1	1	38000	115	9523	25.0605	0.606974	29.6	20.2
CBDDTY010000358.1	1	38000	90	10363	27.2711	0.441184	29	18.8
CBDDTY010000359.1	1	38000	46	5230	13.7632	0.187763	29.8	9.35
CBDDTY010000360.1	1	37800	47	7123	18.8439	0.238862	29.1	19.6
CBDDTY010000361.1	1	37981	235	9471	24.9362	1.156	31.2	4.74
CBDDTY010000362.1	1	37963	84	10498	27.6532	0.405	31.1	9.74
CBDDTY010000363.1	1	37945	71	7052	18.5848	0.320253	29.5	7.1
CBDDTY010000364.1	1	37938	75	11192	29.5008	0.367942	29.9	37.1
CBDDTY010000365.1	1	37936	83	10262	27.0508	0.395166	30.5	20
CBDDTY010000366.1	1	37933	57	7379	19.4527	0.26415	31.6	33.3
CBDDTY010000367.1	1	37907	33	5245	13.8365	0.164693	29.9	7.15
CBDDTY010000368.1	1	37899	46	6238	16.4595	0.215837	29.8	9.3
CBDDTY010000369.1	1	37885	69	6713	17.7194	0.329972	29.1	13.9
CBDDTY010000370.1	1	37879	55	9232	24.3723	0.288022	29.5	42.8
CBDDTY010000371.1	1	37870	35	4460	11.7771	0.173119	30.6	22.4
CBDDTY010000372.1	1	37842	33	4282	11.3155	0.15097	30.4	25.1
CBDDTY010000373.1	1	37831	59	8582	22.6851	0.258862	30.5	33.6
CBDDTY010000374.1	1	37830	54	8515	22.5086	0.256807	30.9	31
CBDDTY010000375.1	1	37814	92	9991	26.4214	0.403184	30	11.8
CBDDTY010000376.1	1	37795	59	8001	21.1695	0.28435	30.7	24.4
CBDDTY010000377.1	1	37771	106	12232	32.3846	0.541209	30.2	19.7
CBDDTY010000378.1	1	37750	12	1669	4.42119	0.0546755	28.5	12.9
CBDDTY010000379.1	1	37725	36	4250	11.2657	0.169834	31.8	8.67
CBDDTY010000380.1	1	37697	56	10130	26.8722	0.289811	30.2	39.8
CBDDTY010000381.1	1	37692	52	7811	20.7232	0.261621	29.7	26.4
CBDDTY010000382.1	1	37682	91	7649	20.2988	0.399183	30.3	12.2
CBDDTY010000383.1	1	37667	83	10007	26.567	0.409032	29.2	17.9
CBDDTY010000384.1	1	37660	71	9154	24.307	0.378306	30.6	12.8
CBDDTY010000385.1	1	37657	118	10625	28.2152	0.546831	29.8	5.65
CBDDTY010000386.1	1	37656	70	9188	24.3998	0.321728	29.4	40.4
CBDDTY010000387.1	1	37650	52	6867	18.239	0.253041	29.8	16.6
CBDDTY010000388.1	1	37648	38	4535	12.0458	0.188616	29.7	7.97
CBDDTY010000389.1	1	37620	54	7370	19.5906	0.238836	30.7	4.56
CBDDTY010000390.1	1	37599	72	9548	25.3943	0.378202	31.4	24.3
CBDDTY010000391.1	1	37587	93	12673	33.7164	0.437093	30.2	35.9
CBDDTY010000392.1	1	37579	78	9042	24.0613	0.385295	30.7	11.8
CBDDTY010000393.1	1	37565	99	9709	25.8459	0.468601	31.4	15.1
CBDDTY010000394.1	1	37561	21	3122	8.31181	0.101515	30.5	10.6
CBDDTY010000395.1	1	37552	81	10825	28.8267	0.384746	29.7	21.7
CBDDTY010000396.1	1	37526	35	5244	13.9743	0.166684	29.7	0.0857
CBDDTY010000397.1	1	37511	23	3474	9.26128	0.111541	30.7	30.7
CBDDTY010000398.1	1	37500	85	10808	28.8213	0.380453	30.2	31.2
CBDDTY010000399.1	1	37488	60	5913	15.773	0.276168	30.4	8.17
CBDDTY010000400.1	1	37486	60	6671	17.796	0.259243	29.7	6.35
CBDDTY010000401.1	1	37468	75	10748	28.6858	0.368661	29.5	18.5
CBDDTY010000402.1	1	37458	37	4615	12.3205	0.176624	30.6	5.03
CBDDTY010000403.1	1	37449	45	6561	17.5198	0.215386	30.1	13.9
CBDDTY010000404.1	1	37432	64	7598	20.2981	0.329344	30	12.2
CBDDTY010000405.1	1	37422	86	10330	27.6041	0.427556	29.1	17.5
CBDDTY010000406.1	1	37413	71	8682	23.2058	0.353166	30.4	12.1
CBDDTY010000407.1	1	37403	80	8525	22.7923	0.383285	31.2	8.64
CBDDTY010000408.1	1	37401	21	2347	6.27523	0.0885003	31.2	7.52
CBDDTY010000409.1	1	37392	67	8687	23.2322	0.323732	30.1	40.1
CBDDTY010000410.1	1	37375	107	13709	36.6796	0.548682	29.7	31.9
CBDDTY010000411.1	1	37372	44	4875	13.0445	0.204404	29.2	5.14
CBDDTY010000412.1	1	37362	43	5908	15.8129	0.207671	30.4	17.4
CBDDTY010000413.1	1	37357	42	4507	12.0647	0.176085	30.7	5.31
CBDDTY010000414.1	1	37356	55	7656	20.4947	0.286621	30.1	12.7
CBDDTY010000415.1	1	37351	46	7379	19.7558	0.238789	29.4	14.8
CBDDTY010000416.1	1	37340	110	12101	32.4076	0.545072	29.6	20.9
CBDDTY010000417.1	1	37339	76	10364	27.7565	0.386647	29.6	32.7
CBDDTY010000418.1	1	37333	74	8751	23.4404	0.330619	31.4	19.9
CBDDTY010000419.1	1	37330	67	9372	25.1058	0.319127	29.8	33.9
CBDDTY010000420.1	1	37320	53	8428	22.5831	0.265113	30.2	45
CBDDTY010000421.1	1	37314	74	8809	23.6078	0.351825	29.8	28.4
CBDDTY010000422.1	1	37303	57	8120	21.7677	0.270407	32	35.8
CBDDTY010000423.1	1	37294	58	9342	25.0496	0.295356	31.1	47.3
CBDDTY010000424.1	1	37288	60	9652	25.885	0.301947	29.1	13.4
CBDDTY010000425.1	1	37287	21	2468	6.61893	0.0839435	30	9.33
CBDDTY010000426.1	1	37269	75	9378	25.163	0.364029	30.8	23.7
CBDDTY010000427.1	1	37260	5	1208	3.24208	0.0324208	25.9	13
CBDDTY010000428.1	1	37255	67	10690	28.6941	0.351953	30.1	32.8
CBDDTY010000429.1	1	37239	59	7602	20.4141	0.269261	30.1	15.6
CBDDTY010000430.1	1	37224	69	10885	29.2419	0.354744	30.3	40
CBDDTY010000431.1	1	37219	90	12946	34.7833	0.447272	30.6	37.7
CBDDTY010000432.1	1	37210	66	8745	23.5017	0.323757	31.1	17.6
CBDDTY010000433.1	1	37180	125	15014	40.3819	0.625094	29.9	19.3
CBDDTY010000434.1	1	37176	73	9739	26.197	0.367414	30.7	25.2
CBDDTY010000435.1	1	37173	139	14672	39.4695	0.730638	29.7	34.8
CBDDTY010000436.1	1	37171	67	11003	29.601	0.369939	29.9	45.1
CBDDTY010000437.1	1	37161	25	4082	10.9846	0.123194	30.4	19
CBDDTY010000438.1	1	37150	71	10050	27.0525	0.344522	30.3	34.4
CBDDTY010000439.1	1	37148	76	11132	29.9666	0.390223	30.8	23.5
CBDDTY010000440.1	1	37139	36	4480	12.0628	0.156035	29.8	6.36
CBDDTY010000441.1	1	37137	37	6353	17.1069	0.196839	30.8	28
CBDDTY010000442.1	1	37117	131	10897	29.3585	0.615351	30.4	18.8
CBDDTY010000443.1	1	37073	66	9194	24.7997	0.318102	31.2	25.8
CBDDTY010000444.1	1	37063	41	4326	11.672	0.14756	28.9	4.56
CBDDTY010000445.1	1	37063	57	7524	20.3006	0.291908	29.9	6.96
CBDDTY010000446.1	1	37027	28	4779	12.9068	0.146164	30.9	16.3
CBDDTY010000447.1	1	37021	95	9985	26.9712	0.420896	29	5.62
CBDDTY010000448.1	1	37009	41	4408	11.9106	0.180307	30.6	6.24
CBDDTY010000449.1	1	37009	51	7929	21.4245	0.264692	30.6	36.8
CBDDTY010000450.1	1	37003	67	5271	14.2448	0.332081	29.1	10.9
CBDDTY010000451.1	1	37000	34	4304	11.6324	0.166189	29.6	5.26
CBDDTY010000452.1	1	37000	39	5320	14.3784	0.187919	30.2	12.9
CBDDTY010000453.1	1	37000	116	10248	27.6973	0.552189	31	10
CBDDTY010000454.1	1	37000	43	5718	15.4541	0.214568	29.3	8.14
CBDDTY010000455.1	1	37000	78	10420	28.1622	0.394027	30.1	14.9
CBDDTY010000456.1	1	37000	28	4854	13.1189	0.139189	31.3	13.4
CBDDTY010000457.1	1	37000	20	3595	9.71622	0.119568	30.1	10.3
CBDDTY010000458.1	1	37000	64	6463	17.4676	0.300216	31.1	9.66
CBDDTY010000459.1	1	37000	68	8404	22.7135	0.34427	30.4	8.21
CBDDTY010000460.1	1	37000	11	1572	4.24865	0.0482973	31.5	4.73
CBDDTY010000461.1	1	37000	35	9026	24.3946	0.373405	21.7	18.7
CBDDTY010000462.1	1	36600	37	4839	13.2213	0.193443	29.8	5.97
CBDDTY010000463.1	1	37000	61	8943	24.1703	0.300054	29.8	30.4
CBDDTY010000464.1	1	37000	217	19445	52.5541	1.04778	30.8	14.6
CBDDTY010000465.1	1	37000	28	2959	7.9973	0.119081	31.2	9.79
CBDDTY010000466.1	1	37000	74	7931	21.4351	0.349757	28.3	16
CBDDTY010000467.1	1	36974	85	10404	28.1387	0.42657	29.6	12.6
CBDDTY010000468.1	1	36968	122	13210	35.7336	0.612097	30.2	3.7
CBDDTY010000469.1	1	36961	61	9145	24.7423	0.308217	31	37.2
CBDDTY010000470.1	1	36960	69	9687	26.2094	0.360606	30.5	23.4
CBDDTY010000471.1	1	36951	55	7212	19.5177	0.277394	30.4	2.62
CBDDTY010000472.1	1	36947	73	9569	25.8993	0.372263	30.9	24.1
CBDDTY010000473.1	1	36947	65	9197	24.8924	0.321325	31.2	35.1
CBDDTY010000474.1	1	36939	80	8121	21.9849	0.368824	30.2	24.8
CBDDTY010000475.1	1	36891	58	6869	18.6197	0.281342	30.2	16.5
CBDDTY010000476.1	1	36876	54	7074	19.1832	0.269769	30.3	17.6
CBDDTY010000477.1	1	36867	67	10097	27.3876	0.336751	30.4	36.9
CBDDTY010000478.1	1	36850	65	9918	26.9145	0.305346	31.4	35.3
CBDDTY010000479.1	1	36847	44	5965	16.1886	0.238445	29.9	7.48
CBDDTY010000480.1	1	36827	67	10313	28.0039	0.377631	29	37.7
CBDDTY010000481.1	1	36803	72	11554	31.3942	0.380839	31	20.1
CBDDTY010000482.1	1	36768	33	3236	8.80113	0.129406	32.4	23.7
CBDDTY010000483.1	1	36764	84	10574	28.7618	0.415869	31	18.1
CBDDTY010000484.1	1	36752	53	4765	12.9653	0.262217	30	4.75
CBDDTY010000485.1	1	36750	81	9516	25.8939	0.357143	30.5	7.58
CBDDTY010000486.1	1	36725	75	10357	28.2015	0.374459	30.7	36.2
CBDDTY010000487.1	1	36704	129	16723	45.5618	0.65279	30.1	34
CBDDTY010000488.1	1	36703	66	9759	26.5891	0.328856	30.9	32.6
CBDDTY010000489.1	1	36700	30	5177	14.1063	0.171989	30	11.9
CBDDTY010000490.1	1	36697	76	9839	26.8115	0.409053	31.2	29.5
CBDDTY010000491.1	1	36695	53	7579	20.654	0.252105	30.1	23.2
CBDDTY010000492.1	1	36693	36	5395	14.7031	0.172949	30.3	26.9
CBDDTY010000493.1	1	36680	34	4123	11.2405	0.154989	31.1	13.1
CBDDTY010000494.1	1	36660	48	5725	15.6165	0.205619	29.7	32.9
CBDDTY010000495.1	1	36651	85	11059	30.1738	0.434231	30.6	31.6
CBDDTY010000496.1	1	36643	68	9692	26.4498	0.315804	29.6	25.9
CBDDTY010000497.1	1	36635	67	8400	22.9289	0.329521	30.9	14.2
CBDDTY010000498.1	1	36632	36	4149	11.3262	0.19715	29.2	9.64
CBDDTY010000499.1	1	36626	127	14946	40.8071	0.642959	30.6	28.3
CBDDTY010000500.1	1	36604	58	7466	20.3967	0.279204	30.6	26.1
CBDDTY010000501.1	1	36576	32	4839	13.23	0.158984	31.3	19.5
CBDDTY010000502.1	1	36569	27	2906	7.94662	0.0934125	31.7	1.85
CBDDTY010000503.1	1	36544	90	5483	15.0038	0.448911	29.1	12.7
CBDDTY010000504.1	1	36537	51	6944	19.0054	0.282399	29.1	19.1
CBDDTY010000505.1	1	36535	107	10915	29.8755	0.529492	30.9	11.6
CBDDTY010000506.1	1	36522	67	9575	26.2171	0.331663	31	33.6
CBDDTY010000507.1	1	36517	33	3235	8.85889	0.168798	32.4	11.5
CBDDTY010000508.1	1	36508	32	4510	12.3535	0.137175	31	19.8
CBDDTY010000509.1	1	36479	71	9772	26.788	0.345103	30.1	24.1
CBDDTY010000510.1	1	36479	59	8706	23.8658	0.315277	29.8	25.1
CBDDTY010000511.1	1	36464	45	6892	18.9008	0.228444	31.4	41
CBDDTY010000512.1	1	36411	74	8840	24.2784	0.399879	28.9	28.2
CBDDTY010000513.1	1	36383	57	8486	23.3241	0.303686	31.1	29.5
CBDDTY010000514.1	1	36369	24	3059	8.41101	0.110589	31.2	10.6
CBDDTY010000515.1	1	36361	50	6647	18.2806	0.262369	31.6	10.8
CBDDTY010000516.1	1	36346	74	10425	28.6827	0.365295	30.7	27.6
CBDDTY010000517.1	1	36321	33	5103	14.0497	0.15341	30.8	20.3
CBDDTY010000518.1	1	36316	35	4637	12.7685	0.155056	31	5.71
CBDDTY010000519.1	1	36300	53	7077	19.4959	0.265399	29.6	18
CBDDTY010000520.1	1	36292	69	8911	24.5536	0.349195	30.8	12.4
CBDDTY010000521.1	1	36254	115	9819	27.0839	0.56038	29.9	20.3
CBDDTY010000522.1	1	36241	49	4594	12.6763	0.255788	31.6	11.8
CBDDTY010000523.1	1	36224	60	7863	21.7066	0.289145	29.2	19.4
CBDDTY010000524.1	1	36203	67	7129	19.6917	0.296163	28.9	9.73
CBDDTY010000525.1	1	36196	63	8182	22.6047	0.287242	29.9	9.48
CBDDTY010000526.1	1	36191	67	9760	26.968	0.344478	30.9	36.6
CBDDTY010000527.1	1	36185	52	5935	16.4018	0.256709	29.1	9.29
CBDDTY010000528.1	1	36177	116	7993	22.0941	0.572408	30.3	3.69
CBDDTY010000529.1	1	36170	61	7645	21.1363	0.321703	30.1	20.7
CBDDTY010000530.1	1	36068	87	9672	26.816	0.428718	30	23.3
CBDDTY010000531.1	1	36067	53	8125	22.5275	0.268001	30.2	34
CBDDTY010000532.1	1	36042	141	13870	38.4829	0.731674	30.2	12.4
CBDDTY010000533.1	1	36041	79	9527	26.4338	0.421326	29.7	28.3
CBDDTY010000534.1	1	36038	67	8510	23.614	0.31883	30.8	35.7
CBDDTY010000535.1	1	36037	49	6724	18.6586	0.215306	29.1	14.1
CBDDTY010000536.1	1	36027	62	7920	21.9835	0.301219	29.1	26.3
CBDDTY010000537.1	1	36021	65	8346	23.1698	0.304239	31.4	32.2
CBDDTY010000538.1	1	36013	27	3891	10.8044	0.12787	30.9	19.1
CBDDTY010000539.1	1	36009	57	6500	18.051	0.275098	30.8	5.26
CBDDTY010000540.1	1	36007	47	7166	19.9017	0.27092	31.6	18.4
CBDDTY010000541.1	1	36000	22	3042	8.45	0.114278	30	7.68
CBDDTY010000542.1	1	36000	36	3883	10.7861	0.155222	32.5	7.94
CBDDTY010000543.1	1	36000	53	9133	25.3694	0.293639	29.4	29.2
CBDDTY010000544.1	1	35600	22	3261	9.16011	0.111236	27.7	6.27
CBDDTY010000545.1	1	36000	7	1394	3.87222	0.0436111	27.7	0.143
CBDDTY010000546.1	1	36000	197	15958	44.3278	1.00986	30	20.5
CBDDTY010000547.1	1	36000	51	7253	20.1472	0.260056	30.3	29.9
CBDDTY010000548.1	1	36000	11	2063	5.73056	0.067	27.2	14.9
CBDDTY010000549.1	1	36000	37	4071	11.3083	0.157083	29.8	4.46
CBDDTY010000550.1	1	36000	39	6395	17.7639	0.188472	31.9	37.4
CBDDTY010000551.1	1	36000	46	5841	16.225	0.238028	30.3	27.5
CBDDTY010000552.1	1	36000	36	3668	10.1889	0.171194	29.1	3.72
CBDDTY010000553.1	1	36000	37	4667	12.9639	0.165194	31.9	5
CBDDTY010000554.1	1	36000	96	9819	27.275	0.493472	31	9.9
CBDDTY010000555.1	1	36000	38	4632	12.8667	0.188528	29.6	2.03
CBDDTY010000556.1	1	36000	57	7814	21.7056	0.309833	29.4	5.77
CBDDTY010000557.1	1	36000	36	5503	15.2861	0.172778	30.2	10
CBDDTY010000558.1	1	36000	38	3891	10.8083	0.160972	31.6	3.16
CBDDTY010000559.1	1	36000	66	7411	20.5861	0.324028	29.7	7.62
CBDDTY010000560.1	1	36000	67	7619	21.1639	0.375917	29	13.7
CBDDTY010000561.1	1	36000	54	5986	16.6278	0.279806	30.5	11.8
CBDDTY010000562.1	1	35996	23	3018	8.38426	0.101956	28.2	9.65
CBDDTY010000563.1	1	35994	42	4843	13.455	0.205479	31.1	7.57
CBDDTY010000564.1	1	35993	52	7527	20.9124	0.280054	32.1	28
CBDDTY010000565.1	1	35974	59	7067	19.6447	0.28768	30.5	17.2
CBDDTY010000566.1	1	35951	84	10462	29.1007	0.408306	29.7	18.7
CBDDTY010000567.1	1	35932	63	9840	27.3851	0.320745	29.6	29.5
CBDDTY010000568.1	1	35907	30	4926	13.7188	0.151335	29.4	29.4
CBDDTY010000569.1	1	35901	49	6438	17.9326	0.227097	30.6	21.6
CBDDTY010000570.1	1	35881	23	3314	9.23609	0.109473	29.7	12.3
CBDDTY010000571.1	1	35878	69	8765	24.43	0.371119	30.6	15.6
CBDDTY010000572.1	1	35869	53	6895	19.2227	0.238646	31.3	26.2
CBDDTY010000573.1	1	35838	42	5126	14.3033	0.201518	29.8	29.7
CBDDTY010000574.1	1	35809	76	9074	25.34	0.36206	31.3	10.5
CBDDTY010000575.1	1	35804	59	8331	23.2683	0.320746	30.2	28.7
CBDDTY010000576.1	1	35783	99	12429	34.7344	0.516223	29.7	17.6
CBDDTY010000577.1	1	35774	65	7659	21.4094	0.322804	30.1	14.9
CBDDTY010000578.1	1	35767	43	5522	15.4388	0.216149	27.9	14
CBDDTY010000579.1	1	35746	74	5986	16.7459	0.38298	30.6	6.23
CBDDTY010000580.1	1	35706	53	7279	20.3859	0.257464	29.7	32.2
CBDDTY010000581.1	1	35701	22	3458	9.686	0.122574	30.7	1.41
CBDDTY010000582.1	1	35667	82	11413	31.9988	0.414052	30.6	18.3
CBDDTY010000583.1	1	35664	137	13226	37.085	0.710576	29.8	22.4
CBDDTY010000584.1	1	35663	60	5023	14.0846	0.285226	30.4	4.88
CBDDTY010000585.1	1	35659	110	12680	35.559	0.561205	29.4	19.3
CBDDTY010000586.1	1	35653	40	6084	17.0645	0.191541	30.7	21.5
CBDDTY010000587.1	1	35632	67	8545	23.9813	0.353278	31.2	24.4
CBDDTY010000588.1	1	35623	97	9578	26.8871	0.505909	29.7	17.4
CBDDTY010000589.1	1	35617	64	7618	21.3887	0.275262	30.5	14.2
CBDDTY010000590.1	1	35611	27	2696	7.57069	0.101205	31.8	2.26
CBDDTY010000591.1	1	35600	69	9546	26.8146	0.347528	29.5	25.4
CBDDTY010000592.1	1	35580	96	12200	34.2889	0.513406	30	25.8
CBDDTY010000593.1	1	35579	39	6386	17.9488	0.208859	31.9	31.9
CBDDTY010000594.1	1	35553	68	9706	27.3001	0.353697	30.3	25.4
CBDDTY010000595.1	1	35548	24	2440	6.86396	0.0984584	30.3	19.4
CBDDTY010000596.1	1	35530	56	6358	17.8947	0.294484	30.5	5.95
CBDDTY010000597.1	1	35530	48	7033	19.7945	0.249226	30.8	23.6
CBDDTY010000598.1	1	35528	14	1648	4.63859	0.0683686	32	37.1
CBDDTY010000599.1	1	35493	73	10874	30.637	0.425211	29.9	21.7
CBDDTY010000600.1	1	35492	92	12124	34.1598	0.460132	29.9	27.6
CBDDTY010000601.1	1	35485	32	5013	14.1271	0.163647	30.5	23.1
CBDDTY010000602.1	1	35471	70	9489	26.7514	0.36207	30.1	29.6
CBDDTY010000603.1	1	35451	66	7978	22.5043	0.352881	29.8	17.8
CBDDTY010000604.1	1	35446	63	8958	25.2722	0.315014	29.9	25.1
CBDDTY010000605.1	1	35444	86	10406	29.359	0.451952	29.3	22.5
CBDDTY010000606.1	1	35436	72	10861	30.6496	0.402641	30.4	37.2
CBDDTY010000607.1	1	35427	45	7313	20.6424	0.242075	32	23.2
CBDDTY010000608.1	1	35411	70	6754	19.0732	0.321002	29	11.1
CBDDTY010000609.1	1	35406	122	11887	33.5734	0.671412	30.7	16.2
CBDDTY010000610.1	1	35405	51	6833	19.2995	0.272589	30.9	11.8
CBDDTY010000611.1	1	35394	89	10154	28.6885	0.470786	30.3	20.6
CBDDTY010000612.1	1	35391	73	9209	26.0207	0.338532	29.7	24.9
CBDDTY010000613.1	1	35375	68	9197	25.9986	0.335067	30	24.5
CBDDTY010000614.1	1	35360	29	3935	11.1284	0.151273	28.9	15.5
CBDDTY010000615.1	1	35356	63	9427	26.6631	0.318503	30.4	25.4
CBDDTY010000616.1	1	35353	81	10499	29.6976	0.422369	30.5	18.4
CBDDTY010000617.1	1	35339	77	10734	30.3744	0.405614	30.3	34.8
CBDDTY010000618.1	1	35335	118	14981	42.3971	0.595925	30.3	27.7
CBDDTY010000619.1	1	35317	45	6310	17.8667	0.232947	32.1	26.2
CBDDTY010000620.1	1	35312	48	7355	20.8286	0.246658	30.1	31.5
CBDDTY010000621.1	1	35302	48	6935	19.6448	0.228117	30	9.96
CBDDTY010000622.1	1	35301	62	6569	18.6085	0.308263	31.1	23
CBDDTY010000623.1	1	35276	35	5652	16.0222	0.190016	32.1	46.2
CBDDTY010000624.1	1	35275	48	6922	19.623	0.232091	31.1	29.9
CBDDTY010000625.1	1	35268	74	8155	23.1229	0.358881	30.3	11.1
CBDDTY010000626.1	1	35244	79	10205	28.9553	0.406537	30.2	30.9
CBDDTY010000627.1	1	35237	57	8737	24.795	0.277379	30.4	37.8
CBDDTY010000628.1	1	35226	55	8077	22.9291	0.283739	31.2	14.4
CBDDTY010000629.1	1	35215	65	8670	24.6202	0.316683	30.6	21.7
CBDDTY010000630.1	1	35189	76	9394	26.6958	0.39177	30.9	1.71
CBDDTY010000631.1	1	35182	74	10322	29.3389	0.386391	30.9	30.5
CBDDTY010000632.1	1	35142	49	7887	22.4432	0.256189	30.8	25.1
CBDDTY010000633.1	1	35132	13	1962	5.58465	0.0620802	29.7	22.5
CBDDTY010000634.1	1	35126	80	9322	26.5387	0.442635	28.9	25.9
CBDDTY010000635.1	1	35121	49	7613	21.6765	0.279633	29.1	16.1
CBDDTY010000636.1	1	35089	75	8239	23.4803	0.401322	29.8	16
CBDDTY010000637.1	1	35077	100	12346	35.1969	0.546227	29.4	19.1
CBDDTY010000638.1	1	35069	28	4357	12.4241	0.135333	31	16.2
CBDDTY010000639.1	1	35053	61	6307	17.9928	0.288477	29.9	10.2
CBDDTY010000640.1	1	35042	69	10936	31.2083	0.398836	30.3	29.8
CBDDTY010000641.1	1	35041	57	8483	24.2088	0.306213	30.7	34.1
CBDDTY010000642.1	1	35040	31	3984	11.3699	0.139583	30.2	16
CBDDTY010000643.1	1	35019	80	10732	30.6462	0.409406	30.2	30
CBDDTY010000644.1	1	35016	48	8062	23.0238	0.272847	31.9	41.1
CBDDTY010000645.1	1	35010	53	7782	22.2279	0.282491	28.4	37.1
CBDDTY010000646.1	1	35000	8	675	1.92857	0.0322	31.5	24.2
CBDDTY010000647.1	1	35000	92	10196	29.1314	0.507486	30.6	4.48
CBDDTY010000648.1	1	35000	66	7995	22.8429	0.321229	30.9	19.7
CBDDTY010000649.1	1	35000	20	2633	7.52286	0.0856857	32.9	8.45
CBDDTY010000650.1	1	35000	66	7379	21.0829	0.337086	29.5	16.7
CBDDTY010000651.1	1	35000	15	2539	7.25429	0.0856	30.6	24.1
CBDDTY010000652.1	1	35000	136	11959	34.1686	0.664743	30.8	8.26
CBDDTY010000653.1	1	35000	70	6967	19.9057	0.404771	30.3	18.7
CBDDTY010000654.1	1	35000	65	7443	21.2657	0.313286	31.1	1.09
CBDDTY010000655.1	1	35000	49	6745	19.2714	0.265486	31.2	2.2
CBDDTY010000656.1	1	35000	81	10929	31.2257	0.421657	30.5	5.16
CBDDTY010000657.1	1	34800	34	3928	11.2874	0.163879	29.3	6.03
CBDDTY010000658.1	1	35000	68	6690	19.1143	0.346914	29.7	8.51
CBDDTY010000659.1	1	35000	98	10415	29.7571	0.480629	30.1	24.9
CBDDTY010000660.1	1	35000	29	3431	9.80286	0.131086	30.4	6.31
CBDDTY010000661.1	1	35000	78	6200	17.7143	0.406086	30.5	11.2
CBDDTY010000662.1	1	35000	94	9186	26.2457	0.474371	29.6	8.04
CBDDTY010000663.1	1	35000	59	6477	18.5057	0.308457	31	18.9
CBDDTY010000664.1	1	34987	51	6077	17.3693	0.286078	30.5	19.6
CBDDTY010000665.1	1	34986	66	9797	28.0026	0.359801	30.7	27.5
CBDDTY010000666.1	1	34983	69	8897	25.4324	0.360375	30.1	32.9
CBDDTY010000667.1	1	34982	32	4936	14.1101	0.166972	30.1	20.1
CBDDTY010000668.1	1	34972	36	4213	12.0468	0.172767	30.1	6.94
CBDDTY010000669.1	1	34950	80	8887	25.4278	0.400629	29.5	22.4
CBDDTY010000670.1	1	34942	362	21318	61.0097	1.82849	30.3	39.6
CBDDTY010000671.1	1	34934	70	8793	25.1703	0.361739	30.8	16.2
CBDDTY010000672.1	1	34925	14	2075	5.9413	0.0622763	29.9	8.29
CBDDTY010000673.1	1	34922	29	4617	13.2209	0.151137	30.4	7.69
CBDDTY010000674.1	1	34918	25	3221	9.22447	0.118277	30.6	10.2
CBDDTY010000675.1	1	34907	75	10761	30.8276	0.396539	29.9	23
CBDDTY010000676.1	1	34893	75	8241	23.6179	0.364916	29.8	7.79
CBDDTY010000677.1	1	34876	59	8115	23.2682	0.302443	30.3	30.2
CBDDTY010000678.1	1	34863	46	6967	19.9839	0.252244	30.1	14.6
CBDDTY010000679.1	1	34854	76	8887	25.4978	0.412148	30.5	26.8
CBDDTY010000680.1	1	34847	40	7306	20.9659	0.236548	30.6	24.1
CBDDTY010000681.1	1	34839	48	5551	15.9333	0.237837	30.2	1.33
CBDDTY010000682.1	1	34824	69	8901	25.56	0.374196	29.4	20.7
CBDDTY010000683.1	1	34791	45	5062	14.5497	0.202667	31.8	10.3
CBDDTY010000684.1	1	34774	88	11073	31.8428	0.462817	30.1	32.3
CBDDTY010000685.1	1	34677	166	17907	51.6394	0.856418	28.9	29.8
CBDDTY010000686.1	1	34671	111	10983	31.6778	0.562603	31.2	27.1
CBDDTY010000687.1	1	34617	87	11719	33.8533	0.434873	28.8	23.7
CBDDTY010000688.1	1	34609	33	5580	16.123	0.178133	30.2	25.5
CBDDTY010000689.1	1	34607	80	9928	28.6878	0.432745	29.9	10.3
CBDDTY010000690.1	1	34599	42	3312	9.57253	0.222723	30.3	11.5
CBDDTY010000691.1	1	34599	102	10223	29.5471	0.541201	30.3	14.8
CBDDTY010000692.1	1	34584	42	4930	14.2551	0.199746	30.9	17.5
CBDDTY010000693.1	1	34578	60	8963	25.9211	0.315721	29.9	23.2
